op_carrier_fl_num,origin_city_name,dest_city_name,cancellation_code,year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,origin_state_nm,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,origin,carrier_delay,dest,weather_delay,nas_delay,security_delay,late_aircraft_delay
2455,"Newark, NJ","Atlanta, GA",,2024,7,3,3,2024/7/3,UA,New Jersey,Georgia,830,825,-5,30,855,1041,8,1057,1049,-8,0,0,147,144,106,746,EWR,0,ATL,0,0,0,0
2776,"Kansas City, MO","Phoenix, AZ",,2024,10,22,2,2024/10/22,WN,Missouri,Arizona,1600,1558,-2,13,1611,1635,5,1650,1640,-10,0,0,170,162,144,1044,MCI,0,PHX,0,0,0,0
5601,"Fargo, ND","Denver, CO",,2024,8,27,2,2024/8/27,OO,North Dakota,Colorado,1706,1702,-4,22,1724,1758,13,1813,1811,-2,0,0,127,129,94,627,FAR,0,DEN,0,0,0,0
5003,"Sacramento, CA","Salt Lake City, UT",,2024,12,26,4,2024/12/26,WN,California,Utah,1535,1726,111,18,1744,2002,6,1810,2008,118,0,0,95,102,78,532,SMF,80,SLC,0,7,0,31
527,"Fresno, CA","Las Vegas, NV",,2024,1,1,1,2024/1/1,WN,California,Nevada,1125,1118,-7,13,1131,1223,8,1240,1231,-9,0,0,75,73,52,259,FAT,0,LAS,0,0,0,0
4388,"Boston, MA","New York, NY",,2024,2,18,7,2024/2/18,YX,Massachusetts,New York,1905,1901,-4,22,1923,2015,16,2035,2031,-4,0,0,90,90,52,187,BOS,0,JFK,0,0,0,0
2621,"Baton Rouge, LA","Atlanta, GA",,2024,7,31,3,2024/7/31,DL,Louisiana,Georgia,1508,1459,-9,28,1527,1747,7,1747,1754,7,0,0,99,115,80,448,BTR,0,ATL,0,0,0,0
1972,"Houston, TX","Charlotte, NC",,2024,9,14,6,2024/9/14,UA,Texas,North Carolina,1840,1841,1,18,1859,2156,3,2215,2159,-16,0,0,155,138,117,912,IAH,0,CLT,0,0,0,0
3504,"Midland/Odessa, TX","Dallas/Fort Worth, TX",,2024,6,30,7,2024/6/30,MQ,Texas,Texas,1017,1043,26,11,1054,1146,8,1138,1154,16,0,0,81,71,52,309,MAF,0,DFW,0,0,16,0
2377,"Chicago, IL","Salt Lake City, UT",,2024,8,29,4,2024/8/29,DL,Illinois,Utah,1930,150,380,13,203,355,16,2159,411,372,0,0,209,201,172,1250,ORD,0,SLC,0,0,0,372
5,"Fort Lauderdale, FL","Chicago, IL",,2024,1,28,7,2024/1/28,NK,Florida,Illinois,2030,2027,-3,14,2041,2224,9,2257,2233,-24,0,0,207,186,163,1182,FLL,0,ORD,0,0,0,0
2508,"San Diego, CA","Seattle, WA",,2024,12,23,1,2024/12/23,DL,California,Washington,1126,1125,-1,25,1150,1421,9,1442,1430,-12,0,0,196,185,151,1050,SAN,0,SEA,0,0,0,0
5047,"Sarasota/Bradenton, FL","Charlotte, NC",,2024,11,14,4,2024/11/14,OH,Florida,North Carolina,1940,1942,2,34,2016,2153,12,2139,2205,26,0,0,119,143,97,547,SRQ,0,CLT,0,24,0,2
2902,"Atlanta, GA","Washington, DC",,2024,3,7,4,2024/3/7,DL,Georgia,Virginia,1721,1719,-2,14,1733,1846,4,1900,1850,-10,0,0,99,91,73,534,ATL,0,IAD,0,0,0,0
4065,"Dallas/Fort Worth, TX","Corpus Christi, TX",,2024,7,30,2,2024/7/30,MQ,Texas,Texas,2237,2238,1,14,2252,2348,3,2353,2351,-2,0,0,76,73,56,354,DFW,0,CRP,0,0,0,0
3575,"Dallas/Fort Worth, TX","Stillwater, OK",,2024,2,22,4,2024/2/22,MQ,Texas,Oklahoma,2119,2113,-6,18,2131,2209,5,2226,2214,-12,0,0,67,61,38,225,DFW,0,SWO,0,0,0,0
2895,"Washington, DC","Chicago, IL",,2024,11,18,1,2024/11/18,WN,Virginia,Illinois,1550,1557,7,19,1616,1659,4,1655,1703,8,0,0,125,126,103,601,DCA,0,MDW,0,0,0,0
2072,"Atlanta, GA","Valparaiso, FL",,2024,3,6,3,2024/3/6,DL,Georgia,Florida,1255,1252,-3,12,1304,1251,5,1310,1256,-14,0,0,75,64,47,250,ATL,0,VPS,0,0,0,0
3799,"Chicago, IL","Minneapolis, MN",,2024,10,19,6,2024/10/19,OO,Illinois,Minnesota,1900,1852,-8,13,1905,2011,6,2036,2017,-19,0,0,96,85,66,349,MDW,0,MSP,0,0,0,0
947,"Charlotte, NC","Atlanta, GA",,2024,4,9,2,2024/4/9,AA,North Carolina,Georgia,1826,1857,31,27,1924,2016,8,1937,2024,47,0,0,71,87,52,226,CLT,0,ATL,0,47,0,0
2612,"Sarasota/Bradenton, FL","Newark, NJ",,2024,12,27,5,2024/12/27,UA,Florida,New Jersey,1230,1301,31,19,1320,1542,3,1520,1545,25,0,0,170,164,142,1034,SRQ,0,EWR,0,25,0,0
2130,"San Juan, PR","New York, NY",,2024,12,28,6,2024/12/28,B6,Puerto Rico,New York,549,540,-9,13,553,835,18,859,853,-6,0,0,250,253,222,1598,SJU,0,JFK,0,0,0,0
1371,"New York, NY","Fort Lauderdale, FL",,2024,3,19,2,2024/3/19,B6,New York,Florida,900,1023,83,18,1041,1317,5,1203,1322,79,0,0,183,179,156,1076,LGA,79,FLL,0,0,0,0
2984,"Washington, DC","Omaha, NE",,2024,3,15,5,2024/3/15,WN,Virginia,Nebraska,1635,1633,-2,13,1646,1841,3,1830,1844,14,0,0,175,191,175,1012,DCA,0,OMA,0,0,0,0
1987,"Charlotte, NC","Los Angeles, CA",,2024,3,9,6,2024/3/9,AA,North Carolina,California,747,804,17,15,819,959,28,1025,1027,2,0,0,338,323,280,2125,CLT,0,LAX,0,0,0,0
3392,"Austin, TX","Chicago, IL",,2024,4,25,4,2024/4/25,MQ,Texas,Illinois,1457,1454,-3,13,1507,1713,12,1744,1725,-19,0,0,167,151,126,977,AUS,0,ORD,0,0,0,0
4952,"Dallas/Fort Worth, TX","San Angelo, TX",,2024,11,11,1,2024/11/11,OO,Texas,Texas,1645,1640,-5,13,1653,1733,4,1750,1737,-13,0,0,65,57,40,229,DFW,0,SJT,0,0,0,0
2096,"Los Angeles, CA","Newark, NJ",,2024,2,9,5,2024/2/9,UA,California,New Jersey,2335,2325,-10,19,2344,700,6,752,706,-46,0,0,317,281,256,2454,LAX,0,EWR,0,0,0,0
1056,"New York, NY","Dallas/Fort Worth, TX",,2024,4,15,1,2024/4/15,AA,New York,Texas,1445,1502,17,12,1514,1733,11,1748,1744,-4,0,0,243,222,199,1389,LGA,0,DFW,0,0,0,0
755,"Phoenix, AZ","Washington, DC",,2024,4,4,4,2024/4/4,UA,Arizona,Virginia,1355,1356,1,19,1415,2106,7,2111,2113,2,0,0,256,257,231,1956,PHX,0,IAD,0,0,0,0
2945,"Atlanta, GA","Appleton, WI",,2024,9,12,4,2024/9/12,DL,Georgia,Wisconsin,2050,2049,-1,10,2059,2139,5,2159,2144,-15,0,0,129,115,100,765,ATL,0,ATW,0,0,0,0
3498,"Savannah, GA","Miami, FL",,2024,2,27,2,2024/2/27,MQ,Georgia,Florida,700,657,-3,9,706,808,6,829,814,-15,0,0,89,77,62,440,SAV,0,MIA,0,0,0,0
754,"Omaha, NE","Phoenix, AZ",,2024,8,19,1,2024/8/19,WN,Nebraska,Arizona,1435,1441,6,11,1452,1506,9,1515,1515,0,0,0,160,154,134,1037,OMA,0,PHX,0,0,0,0
5233,"Manchester, NH","Washington, DC",,2024,12,5,4,2024/12/5,OH,New Hampshire,Virginia,544,534,-10,74,648,820,6,739,826,47,0,0,115,172,92,406,MHT,0,DCA,0,47,0,0
347,"Sioux Falls, SD","Nashville, TN",,2024,9,30,1,2024/9/30,G4,South Dakota,Tennessee,1349,1342,-7,12,1354,1537,8,1555,1545,-10,0,0,126,123,103,741,FSD,0,BNA,0,0,0,0
49,"Dallas, TX","Houston, TX",,2024,10,30,3,2024/10/30,WN,Texas,Texas,1830,1859,29,37,1936,2022,6,1945,2028,43,0,0,75,89,46,239,DAL,7,HOU,0,14,0,22
1525,"Dallas/Fort Worth, TX","El Paso, TX",,2024,10,4,5,2024/10/4,AA,Texas,Texas,2054,2052,-2,21,2113,2128,8,2139,2136,-3,0,0,105,104,75,551,DFW,0,ELP,0,0,0,0
2924,"Chicago, IL","Los Angeles, CA",,2024,3,5,2,2024/3/5,AA,Illinois,California,1208,1204,-4,12,1216,1433,11,1451,1444,-7,0,0,283,280,257,1744,ORD,0,LAX,0,0,0,0
6328,"Durango, CO","Phoenix, AZ",,2024,10,17,4,2024/10/17,OO,Colorado,Arizona,545,536,-9,22,558,604,11,619,615,-4,0,0,94,99,66,351,DRO,0,PHX,0,0,0,0
18,"Dallas, TX","Atlanta, GA",,2024,6,9,7,2024/6/9,WN,Texas,Georgia,1210,1208,-2,9,1217,1450,5,1515,1455,-20,0,0,125,107,93,721,DAL,0,ATL,0,0,0,0
5267,"Savannah, GA","New York, NY",,2024,10,10,4,2024/10/10,9E,Georgia,New York,1250,1249,-1,16,1305,1442,7,1500,1449,-11,0,0,130,120,97,722,SAV,0,LGA,0,0,0,0
485,"Baltimore, MD","Phoenix, AZ",,2024,1,11,4,2024/1/11,WN,Maryland,Arizona,645,659,14,28,727,1036,6,1020,1042,22,0,0,335,343,309,1999,BWI,14,PHX,0,8,0,0
5054,"Sioux City, IA","Chicago, IL",,2024,4,24,3,2024/4/24,OO,Iowa,Illinois,629,628,-1,8,636,739,18,810,757,-13,0,0,101,89,63,436,SUX,0,ORD,0,0,0,0
2171,"Atlanta, GA","Newark, NJ",,2024,2,1,4,2024/2/1,DL,Georgia,New Jersey,1258,1254,-4,21,1315,1504,5,1502,1509,7,0,0,124,135,109,746,ATL,0,EWR,0,0,0,0
3486,"Newark, NJ","Pittsburgh, PA",,2024,4,14,7,2024/4/14,YX,New Jersey,Pennsylvania,2059,2132,33,101,2313,55,10,2237,105,148,0,0,98,213,102,319,EWR,0,PIT,6,115,0,27
815,"Atlanta, GA","Dallas/Fort Worth, TX",,2024,4,10,3,2024/4/10,DL,Georgia,Texas,1115,1203,48,10,1213,1313,20,1237,1333,56,0,0,142,150,120,731,ATL,2,DFW,0,8,0,46
493,"Charlotte, NC","New York, NY",,2024,12,10,2,2024/12/10,AA,North Carolina,New York,803,759,-4,13,812,924,9,952,933,-19,0,0,109,94,72,541,CLT,0,JFK,0,0,0,0
4505,"Chicago, IL","Indianapolis, IN",,2024,2,23,5,2024/2/23,YX,Illinois,Indiana,1315,1309,-6,13,1322,1456,23,1522,1519,-3,0,0,67,70,34,177,ORD,0,IND,0,0,0,0
5061,"Houston, TX","Meridian, MS",,2024,11,10,7,2024/11/10,OO,Texas,Mississippi,1850,1944,54,15,1959,2059,5,2021,2104,43,0,0,91,80,60,422,IAH,0,MEI,0,0,0,43
1030,"Newark, NJ","Charlotte, NC",,2024,7,20,6,2024/7/20,UA,New Jersey,North Carolina,1423,1442,19,25,1507,1627,13,1624,1640,16,0,0,121,118,80,529,EWR,0,CLT,0,0,0,16
2098,"Boston, MA","Washington, DC",,2024,11,6,3,2024/11/6,UA,Massachusetts,Virginia,938,935,-3,12,947,1104,7,1122,1111,-11,0,0,104,96,77,413,BOS,0,IAD,0,0,0,0
4369,"New York, NY","Washington, DC",,2024,10,3,4,2024/10/3,YX,New York,Virginia,1229,1219,-10,19,1238,1322,6,1355,1328,-27,0,0,86,69,44,214,LGA,0,DCA,0,0,0,0
2514,"San Francisco, CA","Charlotte, NC",,2024,2,20,2,2024/2/20,AA,California,North Carolina,2215,2236,21,14,2250,538,8,559,546,-13,0,0,284,250,228,2296,SFO,0,CLT,0,0,0,0
377,"Kona, HI","Honolulu, HI",,2024,8,23,5,2024/8/23,HA,Hawaii,Hawaii,1805,1808,3,10,1818,1851,8,1854,1859,5,0,0,49,51,33,163,KOA,0,HNL,0,0,0,0
3167,"Phoenix, AZ","San Diego, CA",,2024,2,1,4,2024/2/1,F9,Arizona,California,1858,2149,171,17,2206,2157,28,1916,2225,189,0,0,78,96,51,304,PHX,0,SAN,0,18,0,171
1567,"Minneapolis, MN","New York, NY",,2024,5,6,1,2024/5/6,DL,Minnesota,New York,705,700,-5,19,719,1026,7,1059,1033,-26,0,0,174,153,127,1029,MSP,0,JFK,0,0,0,0
6527,"Chicago, IL","Sacramento, CA",,2024,4,22,1,2024/4/22,WN,Illinois,California,1545,1602,17,14,1616,1833,4,1815,1837,22,0,0,270,275,257,1790,MDW,17,SMF,0,5,0,0
3340,"Atlanta, GA","New York, NY",,2024,10,2,3,2024/10/2,NK,Georgia,New York,545,537,-8,11,548,724,6,800,730,-30,0,0,135,113,96,762,ATL,0,LGA,0,0,0,0
3886,"Las Vegas, NV","Dallas/Fort Worth, TX",,2024,8,19,1,2024/8/19,F9,Nevada,Texas,600,559,-1,24,623,1045,17,1100,1102,2,0,0,180,183,142,1055,LAS,0,DFW,0,0,0,0
1637,"Dallas/Fort Worth, TX","Philadelphia, PA",,2024,4,8,1,2024/4/8,AA,Texas,Pennsylvania,1259,1313,14,24,1337,1704,2,1706,1706,0,0,0,187,173,147,1303,DFW,0,PHL,0,0,0,0
2102,"Las Vegas, NV","Chicago, IL",,2024,10,12,6,2024/10/12,UA,Nevada,Illinois,2330,37,67,14,51,548,8,509,556,47,0,0,219,199,177,1514,LAS,4,ORD,0,0,0,43
2438,"New Orleans, LA","Phoenix, AZ",,2024,7,20,6,2024/7/20,AA,Louisiana,Arizona,1823,1822,-1,13,1835,1926,9,1934,1935,1,0,0,191,193,171,1300,MSY,0,PHX,0,0,0,0
2160,"Pittsburgh, PA","Washington, DC",,2024,4,29,1,2024/4/29,UA,Pennsylvania,Virginia,1031,1028,-3,15,1043,1118,5,1129,1123,-6,0,0,58,55,35,182,PIT,0,IAD,0,0,0,0
312,"Nashville, TN","Fargo, ND",,2024,12,8,7,2024/12/8,G4,Tennessee,North Dakota,630,629,-1,13,642,851,11,905,902,-3,0,0,155,153,129,910,BNA,0,FAR,0,0,0,0
1650,"Charlotte, NC","Chicago, IL",,2024,4,27,6,2024/4/27,AA,North Carolina,Illinois,1310,1306,-4,12,1318,1341,8,1418,1349,-29,0,0,128,103,83,599,CLT,0,ORD,0,0,0,0
1042,"Seattle, WA","Eugene, OR",,2024,7,9,2,2024/7/9,AS,Washington,Oregon,1940,2014,34,24,2038,2124,6,2053,2130,37,0,0,73,76,46,234,SEA,0,EUG,0,3,0,34
2374,"Detroit, MI","Raleigh/Durham, NC",,2024,5,5,7,2024/5/5,DL,Michigan,North Carolina,1540,1534,-6,11,1545,1659,3,1719,1702,-17,0,0,99,88,74,501,DTW,0,RDU,0,0,0,0
4372,"Memphis, TN","Philadelphia, PA",,2024,5,22,3,2024/5/22,YX,Tennessee,Pennsylvania,1319,1315,-4,10,1325,1624,7,1646,1631,-15,0,0,147,136,119,875,MEM,0,PHL,0,0,0,0
2853,"Dallas/Fort Worth, TX","Denver, CO",,2024,12,30,1,2024/12/30,UA,Texas,Colorado,839,927,48,25,952,1039,6,1000,1045,45,0,0,141,138,107,641,DFW,0,DEN,0,45,0,0
2715,"New York, NY","Los Angeles, CA",,2024,2,25,7,2024/2/25,B6,New York,California,2030,2023,-7,21,2044,2345,9,2359,2354,-5,0,0,389,391,361,2475,JFK,0,LAX,0,0,0,0
1718,"Burbank, CA","Sacramento, CA",,2024,12,9,1,2024/12/9,WN,California,California,2000,1952,-8,11,2003,2101,5,2125,2106,-19,0,0,85,74,58,358,BUR,0,SMF,0,0,0,0
2095,"Baltimore, MD","Nashville, TN",,2024,1,13,6,2024/1/13,WN,Maryland,Tennessee,1815,1815,0,13,1828,1913,5,1920,1918,-2,0,0,125,123,105,587,BWI,0,BNA,0,0,0,0
440,"Denver, CO","Los Angeles, CA",,2024,3,16,6,2024/3/16,UA,Colorado,California,1330,1328,-2,10,1338,1431,7,1508,1438,-30,0,0,158,130,113,862,DEN,0,LAX,0,0,0,0
2284,"Phoenix, AZ","Minneapolis, MN",,2024,11,9,6,2024/11/9,DL,Arizona,Minnesota,1506,1506,0,9,1515,1855,3,1909,1858,-11,0,0,183,172,160,1276,PHX,0,MSP,0,0,0,0
3157,"Nashville, TN","Chicago, IL",,2024,2,1,4,2024/2/1,OO,Tennessee,Illinois,1555,1548,-7,24,1612,1731,17,1748,1748,0,0,0,113,120,79,409,BNA,0,ORD,0,0,0,0
629,"St. Louis, MO","Chicago, IL",,2024,6,4,2,2024/6/4,AA,Missouri,Illinois,555,545,-10,10,555,641,6,711,647,-24,0,0,76,62,46,258,STL,0,ORD,0,0,0,0
5322,"Denver, CO","Idaho Falls, ID",,2024,12,13,5,2024/12/13,OO,Colorado,Idaho,1540,1552,12,19,1611,1724,5,1724,1729,5,0,0,104,97,73,458,DEN,0,IDA,0,0,0,0
5316,"Richmond, VA","New York, NY",,2024,12,7,6,2024/12/7,9E,Virginia,New York,1150,1147,-3,16,1203,1259,5,1318,1304,-14,0,0,88,77,56,288,RIC,0,JFK,0,0,0,0
5526,"Pensacola, FL","Charlotte, NC",,2024,10,8,2,2024/10/8,OH,Florida,North Carolina,1256,1300,4,25,1325,1536,22,1541,1558,17,0,0,105,118,71,488,PNS,4,CLT,0,13,0,0
5097,"New York, NY","Raleigh/Durham, NC",,2024,3,12,2,2024/3/12,9E,New York,North Carolina,905,855,-10,25,920,1027,6,1103,1033,-30,0,0,118,98,67,427,JFK,0,RDU,0,0,0,0
2957,"Las Vegas, NV","Minneapolis, MN",,2024,4,29,1,2024/4/29,DL,Nevada,Minnesota,1356,1351,-5,35,1426,1901,7,1905,1908,3,0,0,189,197,155,1299,LAS,0,MSP,0,0,0,0
1917,"Kansas City, MO","Denver, CO",,2024,8,14,3,2024/8/14,WN,Missouri,Colorado,735,734,-1,10,744,807,6,820,813,-7,0,0,105,99,83,533,MCI,0,DEN,0,0,0,0
4869,"Phoenix, AZ","Houston, TX",,2024,2,8,4,2024/2/8,OO,Arizona,Texas,1337,1332,-5,13,1345,1650,10,1720,1700,-20,0,0,163,148,125,1009,PHX,0,IAH,0,0,0,0
5404,"Houston, TX","Baton Rouge, LA",,2024,2,21,3,2024/2/21,OO,Texas,Louisiana,1815,1810,-5,14,1824,1909,3,1924,1912,-12,0,0,69,62,45,253,IAH,0,BTR,0,0,0,0
1635,"Oakland, CA","Kona, HI",,2024,12,14,6,2024/12/14,WN,California,Hawaii,910,910,0,15,925,1228,4,1250,1232,-18,0,0,340,322,303,2378,OAK,0,KOA,0,0,0,0
5509,"Detroit, MI","Burlington, VT",,2024,10,20,7,2024/10/20,9E,Michigan,Vermont,2020,2016,-4,14,2030,2145,3,2203,2148,-15,0,0,103,92,75,537,DTW,0,BTV,0,0,0,0
5695,"Buffalo, NY","Chicago, IL",,2024,10,8,2,2024/10/8,OO,New York,Illinois,1055,1050,-5,11,1101,1120,21,1155,1141,-14,0,0,120,111,79,474,BUF,0,ORD,0,0,0,0
2097,"Santa Barbara, CA","San Francisco, CA",,2024,2,10,6,2024/2/10,UA,California,California,1910,1858,-12,16,1914,1959,6,2028,2005,-23,0,0,78,67,45,262,SBA,0,SFO,0,0,0,0
700,"Salt Lake City, UT","Austin, TX",,2024,1,11,4,2024/1/11,WN,Utah,Texas,1525,1605,40,14,1619,1928,3,1905,1931,26,0,0,160,146,129,1086,SLC,0,AUS,0,0,0,26
1404,"Denver, CO","Phoenix, AZ",,2024,9,7,6,2024/9/7,AA,Colorado,Arizona,735,726,-9,14,740,806,4,834,810,-24,0,0,119,104,86,602,DEN,0,PHX,0,0,0,0
2078,"Cincinnati, OH","Houston, TX",,2024,4,24,3,2024/4/24,UA,Kentucky,Texas,1658,1648,-10,12,1700,1807,11,1844,1818,-26,0,0,166,150,127,871,CVG,0,IAH,0,0,0,0
4701,"Washington, DC","Indianapolis, IN",,2024,8,12,1,2024/8/12,YX,Virginia,Indiana,1002,955,-7,23,1018,1139,6,1159,1145,-14,0,0,117,110,81,500,DCA,0,IND,0,0,0,0
2593,"Trenton, NJ","Orlando, FL",,2024,2,21,3,2024/2/21,F9,New Jersey,Florida,1642,1702,20,17,1719,1921,26,1936,1947,11,0,0,174,165,122,896,TTN,0,MCO,0,0,0,0
187,"Houston, TX","New Orleans, LA",,2024,6,12,3,2024/6/12,WN,Texas,Louisiana,835,830,-5,18,848,930,3,955,933,-22,0,0,80,63,42,302,HOU,0,MSY,0,0,0,0
4966,"Las Vegas, NV","Cleveland, OH",,2024,9,21,6,2024/9/21,F9,Nevada,Ohio,2300,2259,-1,19,2318,547,19,613,606,-7,0,0,253,247,209,1824,LAS,0,CLE,0,0,0,0
1660,"Denver, CO","Oklahoma City, OK",,2024,4,18,4,2024/4/18,WN,Colorado,Oklahoma,1550,1628,38,22,1650,1858,4,1820,1902,42,0,0,90,94,68,495,DEN,0,OKC,0,4,0,38
415,"Hartford, CT","Miami, FL",,2024,5,26,7,2024/5/26,AA,Connecticut,Florida,600,559,-1,22,621,851,7,911,858,-13,0,0,191,179,150,1194,BDL,0,MIA,0,0,0,0
179,"New York, NY","San Francisco, CA",,2024,6,12,3,2024/6/12,AA,New York,California,823,818,-5,18,836,1135,8,1207,1143,-24,0,0,404,385,359,2586,JFK,0,SFO,0,0,0,0
5760,"New York, NY","Washington, DC",,2024,3,14,4,2024/3/14,YX,New York,Virginia,1145,1213,28,13,1226,1311,5,1312,1316,4,0,0,87,63,45,214,LGA,0,DCA,0,0,0,0
5473,"Boise, ID","Phoenix, AZ",,2024,4,4,4,2024/4/4,WN,Idaho,Arizona,1450,1525,35,8,1533,1630,5,1550,1635,45,0,0,120,130,117,735,BOI,13,PHX,0,10,0,22
3521,"San Diego, CA","New Orleans, LA",,2024,12,12,4,2024/12/12,WN,California,Louisiana,1115,1116,1,30,1146,1645,4,1640,1649,9,0,0,205,213,179,1599,SAN,0,MSY,0,0,0,0
820,"Dallas/Fort Worth, TX","New York, NY",,2024,7,13,6,2024/7/13,AA,Texas,New York,829,825,-4,15,840,1240,14,1329,1254,-35,0,0,240,209,180,1391,DFW,0,JFK,0,0,0,0
5282,"White Plains, NY","Washington, DC",,2024,1,2,2,2024/1/2,OH,New York,Virginia,1129,1120,-9,17,1137,1220,12,1253,1232,-21,0,0,84,72,43,234,HPN,0,DCA,0,0,0,0
4636,"Chicago, IL","Knoxville, TN",,2024,10,11,5,2024/10/11,YX,Illinois,Tennessee,2025,2023,-2,37,2100,2305,7,2325,2312,-13,0,0,120,109,65,475,ORD,0,TYS,0,0,0,0
2301,"Miami, FL","Denver, CO",,2024,3,6,3,2024/3/6,UA,Florida,Colorado,730,724,-6,17,741,941,16,1006,957,-9,0,0,276,273,240,1709,MIA,0,DEN,0,0,0,0
5310,"Birmingham, AL","Chicago, IL",,2024,4,1,1,2024/4/1,WN,Alabama,Illinois,1735,1743,8,11,1754,1930,4,1920,1934,14,0,0,105,111,96,570,BHM,0,MDW,0,0,0,0
1586,"Denver, CO","Omaha, NE",,2024,4,3,3,2024/4/3,UA,Colorado,Nebraska,1030,1038,8,14,1052,1258,5,1300,1303,3,0,0,90,85,66,472,DEN,0,OMA,0,0,0,0
3776,"Los Angeles, CA","Tucson, AZ",,2024,8,23,5,2024/8/23,OO,California,Arizona,1440,1457,17,18,1515,1622,5,1612,1627,15,0,0,92,90,67,451,LAX,15,TUS,0,0,0,0
5450,"Philadelphia, PA","Louisville, KY",,2024,9,19,4,2024/9/19,OH,Pennsylvania,Kentucky,1539,1536,-3,57,1633,1759,8,1744,1807,23,0,0,125,151,86,576,PHL,0,SDF,0,23,0,0
2435,"Chicago, IL","Denver, CO",,2024,6,20,4,2024/6/20,WN,Illinois,Colorado,830,843,13,10,853,958,9,1010,1007,-3,0,0,160,144,125,895,MDW,0,DEN,0,0,0,0
394,"Oklahoma City, OK","Washington, DC",,2024,6,14,5,2024/6/14,AA,Oklahoma,Virginia,1721,1713,-8,11,1724,2052,5,2115,2057,-18,0,0,174,164,148,1158,OKC,0,DCA,0,0,0,0
1580,"Los Angeles, CA","San Francisco, CA",,2024,2,12,1,2024/2/12,UA,California,California,815,812,-3,61,913,1017,3,950,1020,30,0,0,95,128,64,337,LAX,0,SFO,0,30,0,0
2878,"West Palm Beach/Palm Beach, FL","New York, NY",,2024,1,12,5,2024/1/12,DL,Florida,New York,1955,2054,59,24,2118,2348,4,2249,2352,63,0,0,174,178,150,1035,PBI,0,LGA,0,4,0,59
1715,"Atlanta, GA","Austin, TX",,2024,8,25,7,2024/8/25,WN,Georgia,Texas,1405,1403,-2,9,1412,1457,4,1525,1501,-24,0,0,140,118,105,813,ATL,0,AUS,0,0,0,0
3823,"New York, NY","Memphis, TN",,2024,2,8,4,2024/2/8,OO,New York,Tennessee,900,859,-1,24,923,1055,3,1122,1058,-24,0,0,202,179,152,963,LGA,0,MEM,0,0,0,0
2468,"Newark, NJ","New Orleans, LA",,2024,8,31,6,2024/8/31,UA,New Jersey,Louisiana,1300,1251,-9,22,1313,1446,4,1510,1450,-20,0,0,190,179,153,1167,EWR,0,MSY,0,0,0,0
2373,"San Antonio, TX","El Paso, TX",,2024,10,19,6,2024/10/19,WN,Texas,Texas,825,820,-5,12,832,843,3,900,846,-14,0,0,95,86,71,496,SAT,0,ELP,0,0,0,0
4364,"St. Louis, MO","New York, NY",,2024,9,3,2,2024/9/3,WN,Missouri,New York,855,907,12,10,917,1213,6,1220,1219,-1,0,0,145,132,116,888,STL,0,LGA,0,0,0,0
682,"Palm Springs, CA","Denver, CO",,2024,7,4,4,2024/7/4,WN,California,Colorado,1435,1423,-12,11,1434,1710,6,1745,1716,-29,0,0,130,113,96,776,PSP,0,DEN,0,0,0,0
759,"Denver, CO","Reno, NV",,2024,7,29,1,2024/7/29,UA,Colorado,Nevada,1605,1642,37,12,1654,1747,7,1727,1754,27,0,0,142,132,113,804,DEN,27,RNO,0,0,0,0
1119,"Reno, NV","Oakland, CA",,2024,2,6,2,2024/2/6,WN,Nevada,California,1800,1751,-9,13,1804,1845,3,1900,1848,-12,0,0,60,57,41,181,RNO,0,OAK,0,0,0,0
1333,"Kansas City, MO","Boston, MA",,2024,8,16,5,2024/8/16,DL,Missouri,Massachusetts,1115,1112,-3,18,1130,1503,9,1521,1512,-9,0,0,186,180,153,1256,MCI,0,BOS,0,0,0,0
1015,"Denver, CO","Sacramento, CA",,2024,3,18,1,2024/3/18,WN,Colorado,California,2245,2252,7,11,2303,2357,4,20,1,-19,0,0,155,129,114,909,DEN,0,SMF,0,0,0,0
2281,"Houston, TX","Las Vegas, NV",,2024,9,27,5,2024/9/27,UA,Texas,Nevada,2130,2129,-1,19,2148,2229,10,2243,2239,-4,0,0,193,190,161,1222,IAH,0,LAS,0,0,0,0
5327,"Denver, CO","Fayetteville, AR",,2024,3,28,4,2024/3/28,OO,Colorado,Arkansas,1015,1007,-8,20,1027,1243,10,1319,1253,-26,0,0,124,106,76,616,DEN,0,XNA,0,0,0,0
5813,"Savannah, GA","New York, NY",,2024,12,17,2,2024/12/17,YX,Georgia,New York,700,718,18,12,730,907,8,915,915,0,0,0,135,117,97,718,SAV,0,JFK,0,0,0,0
777,"Las Vegas, NV","Atlanta, GA",,2024,9,29,7,2024/9/29,DL,Nevada,Georgia,1059,1208,69,35,1243,1902,14,1750,1916,86,0,0,231,248,199,1747,LAS,69,ATL,0,17,0,0
4645,"Chicago, IL","Fort Wayne, IN",,2024,9,28,6,2024/9/28,OO,Illinois,Indiana,1050,1113,23,20,1133,1311,6,1257,1317,20,0,0,67,64,38,157,ORD,0,FWA,0,0,0,20
